province_n,district_n,sector_nam,cell_name,mean,median,sum
Amajyepfo,Muhanga,Kabacuzi,Kibyimba,0.0,0.0,0.0
Amajyepfo,Muhanga,Kabacuzi,Ngarama,0.20825163941634328,0.0,7.913562297821045
Amajyepfo,Muhanga,Kabacuzi,Ngoma,0.0,0.0,0.0
Amajyepfo,Muhanga,Kabacuzi,Sholi,0.0,0.0,0.0
Amajyepfo,Muhanga,Kibangu,Gisharu,0.0,0.0,0.0
Amajyepfo,Muhanga,Kibangu,Gitega,0.0,0.0,0.0
Amajyepfo,Muhanga,Kibangu,Jurwe,0.0,0.0,0.0
Amajyepfo,Muhanga,Kibangu,Mubuga,0.0,0.0,0.0
Amajyepfo,Muhanga,Kibangu,Rubyiniro,0.0,0.0,0.0
Amajyepfo,Muhanga,Kibangu,Ryakanimba,0.0,0.0,0.0
Amajyepfo,Muhanga,Kiyumba,Budende,0.0,0.0,0.0
Amajyepfo,Muhanga,Kiyumba,Ndago,0.03600073472047464,0.0,1.4040286540985107
Amajyepfo,Muhanga,Kiyumba,Remera,0.0,0.0,0.0
Amajyepfo,Muhanga,Kiyumba,Ruhina,0.15094452473654676,0.0,10.113283157348633
Amajyepfo,Muhanga,Kiyumba,Rukeri,0.020509920258452927,0.0,1.415184497833252
Amajyepfo,Muhanga,Muhanga,Kanyinya,0.0,0.0,0.0
Amajyepfo,Muhanga,Muhanga,Nganzo,0.4042561270973899,0.0,17.787269592285156
Amajyepfo,Muhanga,Muhanga,Nyamirama,0.40368335587637766,0.0,22.60626792907715
Amajyepfo,Muhanga,Muhanga,Remera,0.39275108895650723,0.2240702360868454,32.205589294433594
Amajyepfo,Muhanga,Muhanga,Tyazo,0.7444188378073953,0.7324882745742798,32.75442886352539
Amajyepfo,Muhanga,Mushishiro,Matyazo,0.024299816651777786,0.0,1.0691919326782227
Amajyepfo,Muhanga,Mushishiro,Munazi,0.12096032430959303,0.0,5.2012939453125
Amajyepfo,Muhanga,Mushishiro,Nyagasozi,0.0,0.0,0.0
Amajyepfo,Muhanga,Mushishiro,Rukaragata,0.0,0.0,0.0
Amajyepfo,Muhanga,Mushishiro,Rwasare,0.0,0.0,0.0
Amajyepfo,Muhanga,Mushishiro,Rwigerero,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyabinoni,Gashorera,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyabinoni,Masangano,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyabinoni,Mbuga,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyabinoni,Muvumba,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyabinoni,Nyarusozi,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyamabuye,Gahogo,4.234403033589208,3.4562571048736572,182.07933044433594
Amajyepfo,Muhanga,Nyamabuye,Gifumba,0.4153401900310906,0.0,20.351669311523438
Amajyepfo,Muhanga,Nyamabuye,Gitarama,4.967755367881374,4.050147533416748,94.3873519897461
Amajyepfo,Muhanga,Nyamabuye,Remera,1.5226905345916748,1.1724095344543457,48.726097106933594
Amajyepfo,Muhanga,Nyarusange,Mbiriri,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyarusange,Musongati,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyarusange,Ngaru,0.0,0.0,0.0
Amajyepfo,Muhanga,Nyarusange,Rusovu,0.006810337702433268,0.0,0.5107753276824951
Amajyepfo,Muhanga,Rongi,Gasagara,0.0,0.0,0.0
Amajyepfo,Muhanga,Rongi,Gasharu,0.0,0.0,0.0
Amajyepfo,Muhanga,Rongi,Karambo,0.0,0.0,0.0
Amajyepfo,Muhanga,Rongi,Nyamirambo,0.0,0.0,0.0
Amajyepfo,Muhanga,Rongi,Ruhango,0.0,0.0,0.0
Amajyepfo,Muhanga,Rugendabari,Gasave,0.4895490010579427,0.4940788447856903,23.49835205078125
Amajyepfo,Muhanga,Rugendabari,Kanyana,0.0,0.0,0.0
Amajyepfo,Muhanga,Rugendabari,Kibaga,0.47579010009765627,0.5414164662361145,11.894752502441406
Amajyepfo,Muhanga,Rugendabari,Mpinga,0.0,0.0,0.0
Amajyepfo,Muhanga,Rugendabari,Nsanga,0.7238819288170856,0.8191531896591187,33.29856872558594
Amajyepfo,Muhanga,Shyogwe,Kinini,1.1010910034179688,1.0749632120132446,33.03273010253906
Amajyepfo,Muhanga,Shyogwe,Mbare,0.4019396645682199,0.0,16.881465911865234
Amajyepfo,Muhanga,Shyogwe,Mubuga,0.811483241893627,0.8244207501411438,43.82009506225586
Amajyepfo,Muhanga,Shyogwe,Ruli,4.226506159855769,3.3951292037963867,164.833740234375
Amajyepfo,Nyamagabe,Buruhukiro,Bushigishigi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Buruhukiro,Byimana,0.07151776154836019,0.0,2.1455328464508057
Amajyepfo,Nyamagabe,Buruhukiro,Gifurwe,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Buruhukiro,Kizimyamuriro,0.025975165328359216,0.0,12.779781341552734
Amajyepfo,Nyamagabe,Buruhukiro,Munini,0.0379603385925293,0.0,4.555240631103516
Amajyepfo,Nyamagabe,Buruhukiro,Rambya,0.0564453125,0.0,1.9755859375
Amajyepfo,Nyamagabe,Cyanika,Gitega,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Cyanika,Karama,0.21986789703369142,0.0,12.092734336853027
Amajyepfo,Nyamagabe,Cyanika,Kiyumba,0.05779446977557558,0.0,1.9072175025939941
Amajyepfo,Nyamagabe,Cyanika,Ngoma,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Cyanika,Nyanza,0.1809311628341675,0.0,7.237246513366699
Amajyepfo,Nyamagabe,Cyanika,Nyanzoga,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Gasaka,Kigeme,1.1959274291992188,1.0264196395874023,41.857460021972656
Amajyepfo,Nyamagabe,Gasaka,Ngiryi,1.7938297589619954,1.3711925745010376,43.05191421508789
Amajyepfo,Nyamagabe,Gasaka,Nyabivumu,1.2426493167877197,1.1949687004089355,19.882389068603516
Amajyepfo,Nyamagabe,Gasaka,Nyamugari,2.2110109329223633,1.3121882677078247,88.44043731689453
Amajyepfo,Nyamagabe,Gasaka,Nzega,0.7925998546459057,0.6922838091850281,21.400196075439453
Amajyepfo,Nyamagabe,Gasaka,Remera,0.3495196466860564,0.0,16.077903747558594
Amajyepfo,Nyamagabe,Gatare,Bakopfu,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Gatare,Gatare,0.05765427900164315,0.0,10.26246166229248
Amajyepfo,Nyamagabe,Gatare,Mukongoro,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Gatare,Ruganda,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Gatare,Shyeru,0.08556143760681152,0.0,4.278071880340576
Amajyepfo,Nyamagabe,Kaduha,Kavumu,0.27813645982250723,0.0,26.979236602783203
Amajyepfo,Nyamagabe,Kaduha,Murambi,0.021708534522490067,0.0,0.955175518989563
Amajyepfo,Nyamagabe,Kaduha,Musenyi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kaduha,Nyabisindu,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kaduha,Nyamiyaga,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kamegeri,Bwama,0.04674128691355387,0.0,0.9815670251846313
Amajyepfo,Nyamagabe,Kamegeri,Kamegeri,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kamegeri,Kirehe,0.03253632082658656,0.0,0.5531174540519714
Amajyepfo,Nyamagabe,Kamegeri,Kizi,0.24360540509223938,0.0,3.89768648147583
Amajyepfo,Nyamagabe,Kamegeri,Nyarusiza,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kamegeri,Rususa,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kibirizi,Bugarama,0.0998053057440396,0.0,2.8943538665771484
Amajyepfo,Nyamagabe,Kibirizi,Bugarura,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kibirizi,Gashiha,0.015639052126142715,0.0,0.7037573456764221
Amajyepfo,Nyamagabe,Kibirizi,Karambo,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kibirizi,Ruhunga,0.29003024587825854,0.0,14.211482048034668
Amajyepfo,Nyamagabe,Kibirizi,Uwindekezi,0.1671221977056459,0.0,7.186254501342773
Amajyepfo,Nyamagabe,Kibumbwe,Bwenda,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kibumbwe,Gakanka,0.03671031338827951,0.0,2.0557775497436523
Amajyepfo,Nyamagabe,Kibumbwe,Kibibi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kibumbwe,Nyakiza,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kitabi,Kagano,0.4943973787369267,0.0,122.61054992675781
Amajyepfo,Nyamagabe,Kitabi,Mujuga,0.25138160638641893,0.0,14.328751564025879
Amajyepfo,Nyamagabe,Kitabi,Mukungu,1.335874012538365,1.3364313840866089,37.40447235107422
Amajyepfo,Nyamagabe,Kitabi,Shaba,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Kitabi,Uwingugu,0.017627358436584473,0.0,0.9518773555755615
Amajyepfo,Nyamagabe,Mbazi,Manwari,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mbazi,Mutiwingoma,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mbazi,Ngambi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mbazi,Ngara,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mugano,Gitondorero,0.05200325118170844,0.0,3.744234085083008
Amajyepfo,Nyamagabe,Mugano,Gitwa,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mugano,Ruhinga,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mugano,Sovu,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mugano,Suti,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mugano,Yonde,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musange,Gasave,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musange,Jenda,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musange,Masagara,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musange,Masangano,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musange,Masizi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musange,Nyagisozi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musebeya,Gatovu,0.4130635942731585,0.19687539339065552,11.565780639648438
Amajyepfo,Nyamagabe,Musebeya,Nyarurambi,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musebeya,Rugano,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musebeya,Runege,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musebeya,Rusekera,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Musebeya,Sekera,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mushubi,Buteteri,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mushubi,Cyobe,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Mushubi,Gashwati,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Nkomane,Bitandara,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Nkomane,Musaraba,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Nkomane,Mutengeri,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Nkomane,Nkomane,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Nkomane,Nyarwungo,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Nkomane,Twiya,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Tare,Buhoro,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Tare,Gasarenda,1.567558461969549,1.492617130279541,34.48628616333008
Amajyepfo,Nyamagabe,Tare,Gatovu,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Tare,Kaganza,1.1844403640083645,0.8639727234840393,27.242128372192383
Amajyepfo,Nyamagabe,Tare,Nkumbure,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Tare,Nyamigina,0.5967210281726926,0.5715491771697998,25.65900421142578
Amajyepfo,Nyamagabe,Uwinkingi,Bigumira,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Uwinkingi,Gahira,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Uwinkingi,Kibyagira,0.0,0.0,0.0
Amajyepfo,Nyamagabe,Uwinkingi,Mudasomwa,0.037512507438659665,0.0,0.9378126859664917
Amajyepfo,Nyamagabe,Uwinkingi,Munyege,0.05912203648511101,0.0,2.0101492404937744
Amajyepfo,Nyamagabe,Uwinkingi,Rugogwe,0.3946140462701971,0.0,104.17810821533203
Amajyepfo,Nyanza,Busasamana,Gahondo,1.4946219308035715,1.040855884552002,52.311767578125
Amajyepfo,Nyanza,Busasamana,Kavumu,1.2064987465187356,0.8437545299530029,65.15093231201172
Amajyepfo,Nyanza,Busasamana,Kibinja,1.3012812687800481,1.1073009967803955,50.749969482421875
Amajyepfo,Nyanza,Busasamana,Nyanza,2.3542898268926713,1.7113454341888428,98.88017272949219
Amajyepfo,Nyanza,Busasamana,Rwesero,0.893213362920852,0.0,56.27244186401367
Amajyepfo,Nyanza,Busoro,Gitovu,0.004417885555310196,0.0,0.3931918144226074
Amajyepfo,Nyanza,Busoro,Kimirama,0.0,0.0,0.0
Amajyepfo,Nyanza,Busoro,Masangano,0.7665707132090693,0.5401936173439026,52.89337921142578
Amajyepfo,Nyanza,Busoro,Munyinya,0.1283884048461914,0.0,6.547808647155762
Amajyepfo,Nyanza,Busoro,Rukingiro,0.0,0.0,0.0
Amajyepfo,Nyanza,Busoro,Shyira,0.0,0.0,0.0
Amajyepfo,Nyanza,Cyabakamyi,Kadaho,0.0,0.0,0.0
Amajyepfo,Nyanza,Cyabakamyi,Karama,0.0,0.0,0.0
Amajyepfo,Nyanza,Cyabakamyi,Nyabinyenga,0.0,0.0,0.0
Amajyepfo,Nyanza,Cyabakamyi,Nyarurama,0.0,0.0,0.0
Amajyepfo,Nyanza,Cyabakamyi,Rubona,0.0,0.0,0.0
Amajyepfo,Nyanza,Kibilizi,Cyeru,0.012217835094151872,0.0,1.0873873233795166
Amajyepfo,Nyanza,Kibilizi,Mbuye,0.004624226965855078,0.0,0.4485500156879425
Amajyepfo,Nyanza,Kibilizi,Mututu,0.0,0.0,0.0
Amajyepfo,Nyanza,Kibilizi,Rwotso,0.0048933378778971155,0.0,0.5089071393013
Amajyepfo,Nyanza,Kigoma,Butansinda,0.21918517824203249,0.0,13.808666229248047
Amajyepfo,Nyanza,Kigoma,Butara,0.0,0.0,0.0
Amajyepfo,Nyanza,Kigoma,Gahombo,0.0,0.0,0.0
Amajyepfo,Nyanza,Kigoma,Gasoro,0.7545661219844112,0.7207378149032593,40.7465705871582
Amajyepfo,Nyanza,Kigoma,Mulinja,0.0,0.0,0.0
Amajyepfo,Nyanza,Mukingo,Cyerezo,0.052527149518330894,0.0,3.1516289710998535
Amajyepfo,Nyanza,Mukingo,Gatagara,1.0339434876733897,0.8935670852661133,50.663230895996094
Amajyepfo,Nyanza,Mukingo,Kiruli,0.0,0.0,0.0
Amajyepfo,Nyanza,Mukingo,Mpanga,0.17528928609994743,0.0,11.393803596496582
Amajyepfo,Nyanza,Mukingo,Ngwa,0.1415140724182129,0.0,7.0757036209106445
Amajyepfo,Nyanza,Mukingo,Nkomero,0.10159587860107422,0.0,6.50213623046875
Amajyepfo,Nyanza,Muyira,Gati,0.018048773529709027,0.0,1.6785359382629395
Amajyepfo,Nyanza,Muyira,Migina,0.0,0.0,0.0
Amajyepfo,Nyanza,Muyira,Nyamiyaga,0.0,0.0,0.0
Amajyepfo,Nyanza,Muyira,Nyamure,0.01592128307788403,0.0,1.2259387969970703
Amajyepfo,Nyanza,Muyira,Nyundo,0.0,0.0,0.0
Amajyepfo,Nyanza,Ntyazo,Bugali,0.22903604092805283,0.0,15.803486824035645
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,0.0,0.0,0.0
Amajyepfo,Nyanza,Ntyazo,Kagunga,0.0,0.0,0.0
Amajyepfo,Nyanza,Ntyazo,Katarara,0.08233668009440104,0.0,6.175251007080078
Amajyepfo,Nyanza,Nyagisozi,Gahunga,0.0,0.0,0.0
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,0.0,0.0,0.0
Amajyepfo,Nyanza,Nyagisozi,Kabuga,0.0,0.0,0.0
Amajyepfo,Nyanza,Nyagisozi,Kirambi,0.0,0.0,0.0
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,0.13892913509059596,0.0,10.280755996704102
Amajyepfo,Nyanza,Rwabicuma,Gacu,0.017069512605667116,0.0,0.5120853781700134
Amajyepfo,Nyanza,Rwabicuma,Gishike,0.0,0.0,0.0
Amajyepfo,Nyanza,Rwabicuma,Mubuga,0.0,0.0,0.0
Amajyepfo,Nyanza,Rwabicuma,Mushirarungu,0.1805328439783167,0.0,4.874386787414551
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,0.16339712557585342,0.0,7.516267776489258
Amajyepfo,Nyanza,Rwabicuma,Runga,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Busanze,Kirarangombe,0.06527760721022083,0.0,4.047211647033691
Amajyepfo,Nyaruguru,Busanze,Nkanda,0.495202522277832,0.5400955677032471,24.7601261138916
Amajyepfo,Nyaruguru,Busanze,Nteko,0.07182192802429199,0.0,4.7402472496032715
Amajyepfo,Nyaruguru,Busanze,Runyombyi,0.07560788351913979,0.0,4.385257244110107
Amajyepfo,Nyaruguru,Busanze,Shororo,0.005305900521900343,0.0,0.48814284801483154
Amajyepfo,Nyaruguru,Cyahinda,Coko,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Cyahinda,Cyahinda,0.0852720494173011,0.0,4.178330421447754
Amajyepfo,Nyaruguru,Cyahinda,Gasasa,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Cyahinda,Muhambara,0.20620847181840377,0.0,11.341465950012207
Amajyepfo,Nyaruguru,Cyahinda,Rutobwe,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Kibeho,Gakoma,0.2166710581098284,0.0,12.13357925415039
Amajyepfo,Nyaruguru,Kibeho,Kibeho,1.1264866154368331,0.7119420766830444,46.185951232910156
Amajyepfo,Nyaruguru,Kibeho,Mbasa,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Kibeho,Mpanda,0.04507516730915417,0.0,1.9833073616027832
Amajyepfo,Nyaruguru,Kibeho,Mubuga,0.21038036635427765,0.0,13.885104179382324
Amajyepfo,Nyaruguru,Kibeho,Nyange,0.12077657955209005,0.0,11.715328216552734
Amajyepfo,Nyaruguru,Kivu,Cyanyirankora,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Kivu,Gahurizo,0.009764019952436384,0.0,4.081360340118408
Amajyepfo,Nyaruguru,Kivu,Kimina,0.01202871236536238,0.0,0.43303364515304565
Amajyepfo,Nyaruguru,Kivu,Kivu,0.20594610016921472,0.0,11.944873809814453
Amajyepfo,Nyaruguru,Kivu,Rugerero,0.17840560790031187,0.0,5.530573844909668
Amajyepfo,Nyaruguru,Mata,Gorwe,0.24425806318010604,0.0,11.968645095825195
Amajyepfo,Nyaruguru,Mata,Murambi,0.04256353302607461,0.0,2.6815025806427
Amajyepfo,Nyaruguru,Mata,Nyamabuye,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Mata,Ramba,0.0082597659558666,0.0,0.8094570636749268
Amajyepfo,Nyaruguru,Mata,Rwamiko,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Muganza,Muganza,0.10531108214123415,0.0,10.636419296264648
Amajyepfo,Nyaruguru,Muganza,Rukore,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Muganza,Samiyonga,0.07871917538020921,0.0,14.484328269958496
Amajyepfo,Nyaruguru,Muganza,Uwacyiza,0.07169757570539202,0.0,4.015064239501953
Amajyepfo,Nyaruguru,Munini,Giheta,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Munini,Ngarurira,1.0576006571451824,0.6181225776672363,44.419227600097656
Amajyepfo,Nyaruguru,Munini,Ngeri,0.1273495674133301,0.0,4.457234859466553
Amajyepfo,Nyaruguru,Munini,Ntwali,0.17579666205814906,0.0,9.844613075256348
Amajyepfo,Nyaruguru,Munini,Nyarure,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ngera,Bitare,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ngera,Mukuge,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ngera,Murama,0.3399922763600069,0.0,28.899343490600586
Amajyepfo,Nyaruguru,Ngera,Nyamirama,0.11962378409601027,0.0,3.7083373069763184
Amajyepfo,Nyaruguru,Ngera,Nyanza,0.40311020495844824,0.5088486075401306,20.55862045288086
Amajyepfo,Nyaruguru,Ngera,Yaramba,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ngoma,Fugi,0.35314966837565104,0.0,15.891735076904297
Amajyepfo,Nyaruguru,Ngoma,Kibangu,0.03240351493542011,0.0,0.8424913883209229
Amajyepfo,Nyaruguru,Ngoma,Kiyonza,0.6623543449070143,0.664891242980957,30.468299865722656
Amajyepfo,Nyaruguru,Ngoma,Mbuye,0.19863894780476887,0.0,5.959168434143066
Amajyepfo,Nyaruguru,Ngoma,Nyamirama,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ngoma,Rubona,0.23982412674847772,0.0,8.154020309448242
Amajyepfo,Nyaruguru,Nyabimata,Gihemvu,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Nyabimata,Kabere,0.2607978343963623,0.0,10.431913375854492
Amajyepfo,Nyaruguru,Nyabimata,Mishungero,0.12091535475195908,0.0,19.83011817932129
Amajyepfo,Nyaruguru,Nyabimata,Nyabimata,0.5677626609802247,0.59234619140625,11.355253219604492
Amajyepfo,Nyaruguru,Nyabimata,Ruhinga,0.017823520073523887,0.0,5.792644023895264
Amajyepfo,Nyaruguru,Nyagisozi,Maraba,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Nyagisozi,Mwoya,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Nyagisozi,Nkakwa,0.16357245899382092,0.0,6.8700432777404785
Amajyepfo,Nyaruguru,Nyagisozi,Nyagisozi,0.014652880755337801,0.0,0.48354506492614746
Amajyepfo,Nyaruguru,Ruheru,Gitita,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ruheru,Kabere,0.15730662094919304,0.0,8.966477394104004
Amajyepfo,Nyaruguru,Ruheru,Remera,0.5323932024897361,0.3711523115634918,26.08726692199707
Amajyepfo,Nyaruguru,Ruheru,Ruyenzi,0.08248019585242639,0.0,5.361212730407715
Amajyepfo,Nyaruguru,Ruheru,Uwumusebeya,0.02779488621453042,0.0,6.865336894989014
Amajyepfo,Nyaruguru,Ruramba,Gabiro,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ruramba,Giseke,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ruramba,Nyarugano,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ruramba,Rugogwe,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Ruramba,Ruramba,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Rusenge,Bunge,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Rusenge,Cyuna,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Rusenge,Gikunzi,0.0,0.0,0.0
Amajyepfo,Nyaruguru,Rusenge,Mariba,0.2390304487578723,0.0,11.712491989135742
Amajyepfo,Nyaruguru,Rusenge,Raranzige,0.4097276415143694,0.0,22.944747924804688
Amajyepfo,Nyaruguru,Rusenge,Rusenge,0.0,0.0,0.0
Amajyepfo,Ruhango,Bweramana,Buhanda,0.29612789551417035,0.0,14.214138984680176
Amajyepfo,Ruhango,Bweramana,Gitisi,0.06555857329533019,0.0,1.9011986255645752
Amajyepfo,Ruhango,Bweramana,Murama,0.29809819327460396,0.0,21.463069915771484
Amajyepfo,Ruhango,Bweramana,Rubona,0.0,0.0,0.0
Amajyepfo,Ruhango,Bweramana,Rwinyana,0.0,0.0,0.0
Amajyepfo,Ruhango,Byimana,Kamusenyi,1.5790622287326388,0.9023056030273438,71.05780029296875
Amajyepfo,Ruhango,Byimana,Kirengeri,0.9661436080932617,0.7930837869644165,38.64574432373047
Amajyepfo,Ruhango,Byimana,Mahembe,0.3720991380753056,0.0,11.535073280334473
Amajyepfo,Ruhango,Byimana,Mpanda,0.13198401711203836,0.0,5.8072967529296875
Amajyepfo,Ruhango,Byimana,Muhororo,1.377897018041366,1.396268367767334,53.73798370361328
Amajyepfo,Ruhango,Byimana,Ntenyo,0.4474798838297526,0.0,24.16391372680664
Amajyepfo,Ruhango,Byimana,Nyakabuye,0.7743849754333496,0.0,27.877859115600586
Amajyepfo,Ruhango,Kabagali,Bihembe,0.0,0.0,0.0
Amajyepfo,Ruhango,Kabagali,Karambi,0.3894158317929223,0.0,16.355464935302734
Amajyepfo,Ruhango,Kabagali,Munanira,0.0,0.0,0.0
Amajyepfo,Ruhango,Kabagali,Remera,0.0,0.0,0.0
Amajyepfo,Ruhango,Kabagali,Rwesero,0.0,0.0,0.0
Amajyepfo,Ruhango,Kabagali,Rwoga,0.026509829000993208,0.0,1.4580405950546265
Amajyepfo,Ruhango,Kinazi,Burima,0.7058235694622171,0.5965731143951416,40.937767028808594
Amajyepfo,Ruhango,Kinazi,Gisali,0.006412280016931994,0.0,0.5578683614730835
Amajyepfo,Ruhango,Kinazi,Kinazi,0.023600156279816025,0.0,2.053213596343994
Amajyepfo,Ruhango,Kinazi,Rubona,0.006657974219616549,0.0,0.5392959117889404
Amajyepfo,Ruhango,Kinazi,Rutabo,0.1599070580451043,0.0,14.551542282104492
Amajyepfo,Ruhango,Kinihira,Bweramvura,0.0,0.0,0.0
Amajyepfo,Ruhango,Kinihira,Gitinda,0.0,0.0,0.0
Amajyepfo,Ruhango,Kinihira,Kirwa,0.013868780930836995,0.0,0.6240951418876648
Amajyepfo,Ruhango,Kinihira,Muyunzwe,0.17308814709003156,0.0,6.7504377365112305
Amajyepfo,Ruhango,Kinihira,Nyakogo,0.3620817477886493,0.0,14.121188163757324
Amajyepfo,Ruhango,Kinihira,Rukina,0.0,0.0,0.0
Amajyepfo,Ruhango,Mbuye,Cyanza,0.0,0.0,0.0
Amajyepfo,Ruhango,Mbuye,Gisanga,0.0,0.0,0.0
Amajyepfo,Ruhango,Mbuye,Kabuga,0.0,0.0,0.0
Amajyepfo,Ruhango,Mbuye,Kizibere,0.15274877548217775,0.0,9.164926528930664
Amajyepfo,Ruhango,Mbuye,Mbuye,0.07511361589971578,0.0,3.9810216426849365
Amajyepfo,Ruhango,Mbuye,Mwendo,0.01887978889324047,0.0,1.529262900352478
Amajyepfo,Ruhango,Mbuye,Nyakarekare,0.19141310911912185,0.0,9.953481674194336
Amajyepfo,Ruhango,Mwendo,Gafunzo,0.0,0.0,0.0
Amajyepfo,Ruhango,Mwendo,Gishweru,0.0,0.0,0.0
Amajyepfo,Ruhango,Mwendo,Kamujisho,0.0,0.0,0.0
Amajyepfo,Ruhango,Mwendo,Kigarama,0.0,0.0,0.0
Amajyepfo,Ruhango,Mwendo,Kubutare,0.019672541514686916,0.0,0.4524684548377991
Amajyepfo,Ruhango,Mwendo,Mutara,0.0,0.0,0.0
Amajyepfo,Ruhango,Mwendo,Nyabibugu,0.0,0.0,0.0
Amajyepfo,Ruhango,Mwendo,Saruheshyi,0.013354212045669556,0.0,0.6142937541007996
Amajyepfo,Ruhango,Ntongwe,Gako,0.0,0.0,0.0
Amajyepfo,Ruhango,Ntongwe,Kareba,0.0,0.0,0.0
